Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2016-07-01 00:00:00+03:00,1748.45952,7936.0,9244.0,1290.0,31.7,12.0,6.4,51.6,1002.1,Saline Water Conversion Corporation (Hagl) Station,North
2016-07-01 00:00:00+03:00,1724.2243199999998,7826.0,8847.0,1431.0,32.2,242.0,2.2,60.6,1000.7,Duba Technical Institute Station,North
2016-07-01 00:00:00+03:00,1836.58752,8336.0,9368.0,1566.0,34.2,62.0,2.6,18.8,912.4,Timaa Technical Institute,North
2016-08-01 00:00:00+03:00,1545.10416,7013.0,7057.0,1909.0,32.3,265.0,2.2,60.9,1001.8,Duba Technical Institute Station,North
2016-08-01 00:00:00+03:00,1558.32336,7073.0,7503.0,1687.0,31.4,10.0,7.1,57.6,1003.8,Saline Water Conversion Corporation (Hagl) Station,North
2016-08-01 00:00:00+03:00,1662.75504,7547.0,7524.0,2053.0,35.3,60.0,2.3,17.1,913.7,Timaa Technical Institute,North
2016-09-01 00:00:00+03:00,1445.51952,6561.0,7672.0,1409.0,31.7,289.0,2.6,52.5,1004.3,Duba Technical Institute Station,North
2016-09-01 00:00:00+03:00,1519.1064,6895.0,7631.0,1733.0,31.7,59.0,2.2,19.2,916.2,Timaa Technical Institute,North
2016-09-01 00:00:00+03:00,1419.0811199999998,6441.0,7930.0,1229.0,29.5,17.0,8.5,57.5,1006.8,Saline Water Conversion Corporation (Hagl) Station,North
2016-10-01 00:00:00+03:00,1188.6264,5395.0,6750.0,1309.0,29.8,287.0,2.0,46.9,1007.4,Duba Technical Institute Station,North
2016-10-01 00:00:00+03:00,1234.67328,5604.0,6555.0,1604.0,27.0,190.0,1.9,19.8,918.8,Timaa Technical Institute,North
