Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2014-08-01 00:00:00+03:00,1548.4089599999998,7028.0,6618.0,2111.0,32.8,312.0,3.2,60.7,1004.1,Saline Water Conversion Corporation (Umluj) Station,West
2014-08-01 00:00:00+03:00,1507.87008,6844.0,5531.0,2589.0,34.4,339.0,3.1,50.6,990.9,King Abdulaziz University (Osfan Campus) Station,West
2014-08-01 00:00:00+03:00,1511.1748799999998,6859.0,5654.0,2500.0,32.1,287.0,2.6,73.4,1001.1,King Abdullah University of Science and Technology Station,West
2014-08-01 00:00:00+03:00,1509.85296,6853.0,5507.0,2584.0,35.3,328.0,4.1,52.9,996.9,King Abdulaziz University Main Campus Station,West
2014-08-01 00:00:00+03:00,1385.37216,6288.0,3303.0,3538.0,33.0,104.0,3.8,70.2,1002.2,Al Qunfudhah Technical Institute Station,West
2014-09-01 00:00:00+03:00,1359.81504,6172.0,4925.0,2524.0,30.5,304.0,2.5,78.4,1003.7,King Abdullah University of Science and Technology Station,West
2014-09-01 00:00:00+03:00,1341.3081599999998,6088.0,4038.0,2942.0,32.0,191.0,3.2,74.8,1004.4,Al Qunfudhah Technical Institute Station,West
2014-09-01 00:00:00+03:00,1362.01824,6182.0,4872.0,2579.0,32.1,353.0,3.1,61.2,993.5,King Abdulaziz University (Osfan Campus) Station,West
2014-09-01 00:00:00+03:00,1427.45328,6479.0,6735.0,1760.0,30.4,318.0,3.4,66.5,1006.4,Saline Water Conversion Corporation (Umluj) Station,West
2014-09-01 00:00:00+03:00,1353.8664,6145.0,4767.0,2620.0,32.9,332.0,4.6,63.4,999.2,King Abdulaziz University Main Campus Station,West
2014-10-01 00:00:00+03:00,1188.40608,5394.0,6009.0,1634.0,28.4,320.0,3.5,60.5,1010.6,Saline Water Conversion Corporation (Umluj) Station,West
2014-10-01 00:00:00+03:00,1263.09456,5733.0,5360.0,2072.0,30.5,237.0,2.7,72.7,1008.8,Al Qunfudhah Technical Institute Station,West
2014-10-01 00:00:00+03:00,1245.2486399999998,5652.0,5924.0,1766.0,29.2,305.0,2.3,77.2,1007.8,King Abdullah University of Science and Technology Station,West
2014-10-01 00:00:00+03:00,1247.45184,5662.0,5904.0,1793.0,30.2,354.0,2.7,64.8,997.5,King Abdulaziz University (Osfan Campus) Station,West
2014-10-01 00:00:00+03:00,1236.65616,5613.0,5648.0,1878.0,31.1,332.0,3.6,68.6,1003.4,King Abdulaziz University Main Campus Station,West
2014-11-01 00:00:00+03:00,1055.11248,4789.0,5910.0,1407.0,27.0,342.0,2.3,62.2,1010.1,King Abdullah University of Science and Technology Station,West
2014-11-01 00:00:00+03:00,1055.77344,4792.0,4881.0,1827.0,28.8,223.0,2.4,68.0,1010.7,Al Qunfudhah Technical Institute Station,West
2014-11-01 00:00:00+03:00,1036.38528,4704.0,5597.0,1476.0,27.6,31.0,2.9,53.7,999.4,King Abdulaziz University (Osfan Campus) Station,West
2014-11-01 00:00:00+03:00,1031.75856,4683.0,6547.0,1120.0,26.0,328.0,3.0,52.8,1013.0,Saline Water Conversion Corporation (Umluj) Station,West
2014-11-01 00:00:00+03:00,1015.01424,4607.0,5263.0,1553.0,28.5,345.0,3.0,60.4,1005.6,King Abdulaziz University Main Campus Station,West
2014-12-01 00:00:00+03:00,972.27216,4413.0,4746.0,1675.0,27.2,274.0,2.2,76.7,1012.7,Al Qunfudhah Technical Institute Station,West
2014-12-01 00:00:00+03:00,875.99232,3976.0,5247.0,1290.0,25.0,335.0,2.9,55.8,1014.6,Saline Water Conversion Corporation (Umluj) Station,West
2014-12-01 00:00:00+03:00,948.25728,4304.0,5064.0,1554.0,26.8,28.0,2.9,58.6,1001.2,King Abdulaziz University (Osfan Campus) Station,West
2014-12-01 00:00:00+03:00,933.93648,4239.0,4767.0,1635.0,27.8,347.0,2.9,65.4,1007.3,King Abdulaziz University Main Campus Station,West
2014-12-01 00:00:00+03:00,962.13744,4367.0,5476.0,1392.0,26.3,332.0,2.2,67.4,1011.9,King Abdullah University of Science and Technology Station,West
2015-01-01 00:00:00+03:00,1033.52112,4691.0,5505.0,1626.0,23.6,30.0,3.6,54.7,1003.0,King Abdulaziz University (Osfan Campus) Station,West
2015-01-01 00:00:00+03:00,972.49248,4414.0,6051.0,1259.0,21.2,336.0,3.2,48.9,1017.0,Saline Water Conversion Corporation (Umluj) Station,West
2015-01-01 00:00:00+03:00,1045.19808,4744.0,5899.0,1469.0,23.1,355.0,2.6,61.8,1013.8,King Abdullah University of Science and Technology Station,West
2015-01-01 00:00:00+03:00,1018.75968,4624.0,5193.0,1701.0,24.9,350.0,3.9,60.8,1009.0,King Abdulaziz University Main Campus Station,West
2015-01-01 00:00:00+03:00,1043.43552,4736.0,4480.0,2031.0,25.5,259.0,2.8,70.1,1013.8,Al Qunfudhah Technical Institute Station,West
2015-02-01 00:00:00+03:00,1109.75184,5037.0,5042.0,1981.0,22.6,315.0,3.2,59.1,1013.0,Saline Water Conversion Corporation (Umluj) Station,West
2015-02-01 00:00:00+03:00,1209.77712,5491.0,5107.0,2135.0,26.0,279.0,2.5,77.0,1010.9,Al Qunfudhah Technical Institute Station,West
